THI_RS13875	protein-disulfide reductase DsbD	TINT_RS13045	protein-disulfide reductase DsbD	BVH73_RS10420	protein-disulfide reductase DsbD	GO970_RS06165	protein-disulfide reductase DsbD	GO948_RS12435	protein-disulfide reductase DsbD	TOC7_RS06165	protein-disulfide reductase DsbD	GO985_RS05905	protein-disulfide reductase DsbD	THIX_RS20500	protein-disulfide reductase DsbD
THI_RS05180	electron transfer flavoprotein-ubiquinone oxidoreductase	TINT_RS04450	electron transfer flavoprotein-ubiquinone oxidoreductase	BVH73_RS12405	electron transfer flavoprotein-ubiquinone oxidoreductase	GO970_RS04465	NAD(P)-binding protein	GO948_RS14140	NAD(P)-binding protein	TOC7_RS04440	NAD(P)-binding protein	GO985_RS07595	NAD(P)-binding protein	THIX_RS17740	electron transfer flavoprotein-ubiquinone oxidoreductase
THI_RS07635	2-oxoglutarate dehydrogenase complex dihydrolipoyllysine-residue succinyltransferase	TINT_RS06735	2-oxoglutarate dehydrogenase complex dihydrolipoyllysine-residue succinyltransferase	BVH73_RS14695	2-oxoglutarate dehydrogenase complex dihydrolipoyllysine-residue succinyltransferase	GO970_RS01335	2-oxoglutarate dehydrogenase complex dihydrolipoyllysine-residue succinyltransferase	GO948_RS17255	2-oxoglutarate dehydrogenase complex dihydrolipoyllysine-residue succinyltransferase	TOC7_RS01325	2-oxoglutarate dehydrogenase complex dihydrolipoyllysine-residue succinyltransferase	GO985_RS10715	2-oxoglutarate dehydrogenase complex dihydrolipoyllysine-residue succinyltransferase	THIX_RS06430	2-oxoglutarate dehydrogenase complex dihydrolipoyllysine-residue succinyltransferase
THI_RS13530	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	TINT_RS12700	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	BVH73_RS10770	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	GO970_RS05820	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	GO948_RS12780	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	TOC7_RS05820	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	GO985_RS06250	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	THIX_RS07285	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
THI_RS12810	hypothetical protein	TINT_RS11990	DUF177 domain-containing protein	BVH73_RS11330	hypothetical protein	GO970_RS14610	hypothetical protein	GO948_RS04065	hypothetical protein	TOC7_RS14710	hypothetical protein	GO985_RS16085	hypothetical protein	THIX_RS07050	hypothetical protein
THI_RS02040	hypothetical protein	TINT_RS16550	prepilin-type N-terminal cleavage/methylation domain-containing protein	BVH73_RS03245	prepilin-type N-terminal cleavage/methylation domain-containing protein	GO970_RS11590	pilus assembly protein	GO948_RS07040	pilus assembly protein	TOC7_RS11645	pilus assembly protein	GO985_RS00470	pilus assembly protein	THIX_RS04680	type IV fimbrial biogenesis protein FimT
THI_RS02085	peptidyl-prolyl cis-trans isomerase	TINT_RS02115	peptidyl-prolyl cis-trans isomerase	BVH73_RS03200	peptidyl-prolyl cis-trans isomerase	GO970_RS11635	peptidyl-prolyl cis-trans isomerase	GO948_RS06995	peptidyl-prolyl cis-trans isomerase	TOC7_RS11690	peptidyl-prolyl cis-trans isomerase	GO985_RS00425	peptidyl-prolyl cis-trans isomerase	THIX_RS19130	peptidyl-prolyl cis-trans isomerase
THI_RS07660	acyl-CoA synthetase	TINT_RS06760	acyl-CoA synthetase	BVH73_RS14720	acyl-CoA synthetase	GO970_RS01310	AMP-binding protein	GO948_RS17280	AMP-binding protein	TOC7_RS01300	AMP-binding protein	GO985_RS10740	AMP-binding protein	THIX_RS11615	acyl-CoA synthetase
THI_RS10375	amino acid transporter	TINT_RS09180	amino acid transporter	BVH73_RS01185	amino acid transporter	GO970_RS02915	amino acid transporter	GO948_RS15670	amino acid transporter	TOC7_RS02910	amino acid transporter	GO985_RS09130	amino acid transporter	THIX_RS07900	LysE family transporter
THI_RS01205	cold-shock protein	TINT_RS01105	cold-shock protein	BVH73_RS09645	cold-shock protein	GO970_RS10545	cold-shock protein	GO948_RS08090	cold-shock protein	TOC7_RS10575	cold-shock protein	GO985_RS01515	cold-shock protein	THIX_RS03895	cold-shock protein
THI_RS11805	tyrosine recombinase XerC	TINT_RS11150	tyrosine recombinase XerC	BVH73_RS12260	tyrosine-type recombinase/integrase	GO970_RS15450	tyrosine-type recombinase/integrase	GO948_RS03225	tyrosine-type recombinase/integrase	TOC7_RS15550	tyrosine-type recombinase/integrase	GO985_RS15245	tyrosine-type recombinase/integrase	THIX_RS19815	tyrosine recombinase XerC
THI_RS02525	RidA family protein	TINT_RS02330	RidA family protein	BVH73_RS02915	RidA family protein	GO970_RS12655	RidA family protein	GO948_RS05990	RidA family protein	TOC7_RS12715	RidA family protein	GO985_RS18030	RidA family protein	THIX_RS07830	RidA family protein
THI_RS07585	aminoacyl-tRNA deacylase	TINT_RS06685	aminoacyl-tRNA deacylase	BVH73_RS14650	aminoacyl-tRNA deacylase	GO970_RS01375	Cys-tRNA(Pro) deacylase	GO948_RS17215	Cys-tRNA(Pro) deacylase	TOC7_RS01365	Cys-tRNA(Pro) deacylase	GO985_RS10675	Cys-tRNA(Pro) deacylase	THIX_RS18720	aminoacyl-tRNA deacylase
THI_RS15020	Fis family transcriptional regulator	TINT_RS13580	Fis family transcriptional regulator	BVH73_RS09960	Fis family transcriptional regulator	GO970_RS06680	Fis family transcriptional regulator	GO948_RS11920	Fis family transcriptional regulator	TOC7_RS06680	Fis family transcriptional regulator	GO985_RS05390	Fis family transcriptional regulator	THIX_RS04155	Fis family transcriptional regulator
THI_RS15485	methionine synthase	TINT_RS14045	methionine synthase	BVH73_RS06565	methionine synthase	GO970_RS07155	methionine synthase	GO948_RS11445	methionine synthase	TOC7_RS07170	methionine synthase	GO985_RS04910	methionine synthase	THIX_RS02505	methionine synthase
THI_RS08315	nitrogen regulation protein NR(I)	TINT_RS07135	nitrogen regulation protein NR(I)	BVH73_RS15145	nitrogen regulation protein NR(I)	GO970_RS00820	nitrogen regulation protein NR(I)	GO948_RS17770	nitrogen regulation protein NR(I)	TOC7_RS00810	nitrogen regulation protein NR(I)	GO985_RS11230	nitrogen regulation protein NR(I)	THIX_RS17540	nitrogen regulation protein NR(I)
THI_RS10700	putative conjugal transfer protein TrbC	TINT_RS09885	conjugal transfer protein TrbC	BVH73_RS01780	conjugal transfer protein TrbC	GO970_RS12215	conjugal transfer protein TrbC	GO948_RS06415	conjugal transfer protein TrbC	TOC7_RS12270	conjugal transfer protein TrbC	GO985_RS18455	conjugal transfer protein TrbC	THIX_RS22655	conjugal transfer protein TrbC
THI_RS12160	GatB/YqeY domain-containing protein	TINT_RS11405	GatB/YqeY domain-containing protein	BVH73_RS11920	GatB/YqeY domain-containing protein	GO970_RS15200	GatB/YqeY domain-containing protein	GO948_RS03475	GatB/YqeY domain-containing protein	TOC7_RS15300	GatB/YqeY domain-containing protein	GO985_RS15495	GatB/YqeY domain-containing protein	THIX_RS09880	GatB/YqeY domain-containing protein
THI_RS01395	MCE family protein	TINT_RS01305	MCE family protein	BVH73_RS06065	MCE family protein	GO970_RS10840	MCE family protein	GO948_RS07795	MCE family protein	TOC7_RS10870	MCE family protein	GO985_RS01220	MCE family protein	THIX_RS18325	MCE family protein
THI_RS02965	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	TINT_RS02645	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	BVH73_RS05530	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	GO970_RS12925	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	GO948_RS05720	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	TOC7_RS12985	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	GO985_RS17760	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	THIX_RS05065	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD
THI_RS04760	sensor domain-containing diguanylate cyclase	TINT_RS04045	sensor domain-containing diguanylate cyclase	BVH73_RS03955	sensor domain-containing diguanylate cyclase	GO970_RS04875	diguanylate cyclase	GO948_RS13730	diguanylate cyclase	TOC7_RS04850	diguanylate cyclase	GO985_RS07185	diguanylate cyclase	THIX_RS20235	sensor domain-containing diguanylate cyclase
THI_RS00465	DNA-protecting protein DprA	TINT_RS00435	DNA-protecting protein DprA	BVH73_RS08975	DNA-protecting protein DprA	GO970_RS09880	DNA-protecting protein DprA	GO948_RS08760	DNA-protecting protein DprA	TOC7_RS09890	DNA-protecting protein DprA	GO985_RS02185	DNA-protecting protein DprA	THIX_RS01455	DNA-protecting protein DprA
THI_RS16130	LysR family transcriptional regulator	TINT_RS14770	LysR family transcriptional regulator	BVH73_RS07185	LysR family transcriptional regulator	GO970_RS07725	LysR family transcriptional regulator	GO948_RS10875	LysR family transcriptional regulator	TOC7_RS07745	LysR family transcriptional regulator	GO985_RS04340	LysR family transcriptional regulator	THIX_RS00420	LysR family transcriptional regulator
THI_RS01750	cyclic nucleotide-binding domain-containing protein	TINT_RS01710	cyclic nucleotide-binding domain-containing protein	BVH73_RS05840	cyclic nucleotide-binding domain-containing protein	GO970_RS11295	cyclic nucleotide-binding domain-containing protein	GO948_RS07335	cyclic nucleotide-binding domain-containing protein	TOC7_RS11350	cyclic nucleotide-binding domain-containing protein	GO985_RS00765	cyclic nucleotide-binding domain-containing protein	THIX_RS05690	cyclic nucleotide-binding domain-containing protein
THI_RS03965	fumarylacetoacetate hydrolase family protein	TINT_RS03430	fumarylacetoacetate hydrolase family protein	BVH73_RS04585	fumarylacetoacetate hydrolase family protein	GO970_RS13915	2-hydroxyhepta-2,4-diene-1,7-dioate isomerase	GO948_RS04730	2-hydroxyhepta-2,4-diene-1,7-dioate isomerase	TOC7_RS13975	2-hydroxyhepta-2,4-diene-1,7-dioate isomerase	GO985_RS16770	2-hydroxyhepta-2,4-diene-1,7-dioate isomerase	THIX_RS18260	fumarylacetoacetate hydrolase family protein
THI_RS05370	molybdenum cofactor guanylyltransferase MobA	TINT_RS04630	molybdenum cofactor guanylyltransferase MobA	BVH73_RS12600	molybdenum cofactor guanylyltransferase MobA	GO970_RS04265	molybdenum cofactor guanylyltransferase MobA	GO948_RS14340	molybdenum cofactor guanylyltransferase MobA	TOC7_RS04240	molybdenum cofactor guanylyltransferase MobA	GO985_RS07795	molybdenum cofactor guanylyltransferase MobA	THIX_RS09560	molybdenum cofactor guanylyltransferase MobA
THI_RS06770	hypothetical protein	TINT_RS05825	flagellar biosynthesis protein	BVH73_RS00675	flagellar biosynthesis protein FlhB	GO970_RS02245	flagellar biosynthesis protein FlhB	GO948_RS16345	flagellar biosynthesis protein FlhB	TOC7_RS02235	flagellar biosynthesis protein FlhB	GO985_RS09805	flagellar biosynthesis protein FlhB	THIX_RS00925	flagellar biosynthesis protein FlhB
THI_RS09990	tRNA adenosine(34) deaminase TadA	TINT_RS08810	tRNA adenosine(34) deaminase TadA	BVH73_RS13500	tRNA adenosine(34) deaminase TadA	GO970_RS18030	tRNA adenosine(34) deaminase TadA	GO948_RS00640	tRNA adenosine(34) deaminase TadA	TOC7_RS18145	tRNA adenosine(34) deaminase TadA	GO985_RS12665	tRNA adenosine(34) deaminase TadA	THIX_RS12925	tRNA adenosine(34) deaminase TadA
THI_RS11300	RIP metalloprotease RseP	TINT_RS10650	RIP metalloprotease RseP	BVH73_RS02400	RIP metalloprotease RseP	GO970_RS15920	RIP metalloprotease RseP	GO948_RS02755	RIP metalloprotease RseP	TOC7_RS16020	RIP metalloprotease RseP	GO985_RS14775	RIP metalloprotease RseP	THIX_RS17435	RIP metalloprotease RseP
THI_RS12960	riboflavin synthase	TINT_RS12140	riboflavin synthase	BVH73_RS11200	riboflavin synthase	GO970_RS14460	riboflavin synthase	GO948_RS04215	riboflavin synthase	TOC7_RS14560	riboflavin synthase	GO985_RS16235	riboflavin synthase	THIX_RS07715	riboflavin synthase
THI_RS15835	30S ribosomal protein S19	TINT_RS14380	30S ribosomal protein S19	BVH73_RS06950	30S ribosomal protein S19	GO970_RS07490	30S ribosomal protein S19	GO948_RS11110	30S ribosomal protein S19	TOC7_RS07505	30S ribosomal protein S19	GO985_RS04575	30S ribosomal protein S19	THIX_RS20630	30S ribosomal protein S19
THI_RS00175	outer membrane protein assembly factor BamE	TINT_RS00190	outer membrane protein assembly factor BamE	BVH73_RS08685	outer membrane protein assembly factor BamE	GO970_RS09640	outer membrane protein assembly factor BamE	GO948_RS09000	outer membrane protein assembly factor BamE	TOC7_RS09650	outer membrane protein assembly factor BamE	GO985_RS02425	outer membrane protein assembly factor BamE	THIX_RS02645	outer membrane protein assembly factor BamE
THI_RS06685	bifunctional enoyl-CoA hydratase/phosphate acetyltransferase	TINT_RS05740	bifunctional enoyl-CoA hydratase/phosphate acetyltransferase	BVH73_RS00775	bifunctional enoyl-CoA hydratase/phosphate acetyltransferase	GO970_RS02330	bifunctional enoyl-CoA hydratase/phosphate acetyltransferase	GO948_RS16260	bifunctional enoyl-CoA hydratase/phosphate acetyltransferase	TOC7_RS02320	bifunctional enoyl-CoA hydratase/phosphate acetyltransferase	GO985_RS09720	bifunctional enoyl-CoA hydratase/phosphate acetyltransferase	THIX_RS11430	bifunctional enoyl-CoA hydratase/phosphate acetyltransferase
THI_RS12220	(Fe-S)-binding protein	TINT_RS11465	(Fe-S)-binding protein	BVH73_RS11860	(Fe-S)-binding protein	GO970_RS15140	(Fe-S)-binding protein	GO948_RS03535	(Fe-S)-binding protein	TOC7_RS15240	(Fe-S)-binding protein	GO985_RS15555	(Fe-S)-binding protein	THIX_RS19235	(Fe-S)-binding protein
THI_RS02570	16S rRNA (cytidine(1402)-2-O)-methyltransferase	TINT_RS02365	16S rRNA (cytidine(1402)-2-O)-methyltransferase	BVH73_RS02865	16S rRNA (cytidine(1402)-2-O)-methyltransferase	GO970_RS12695	16S rRNA (cytidine(1402)-2-O)-methyltransferase	GO948_RS05950	16S rRNA (cytidine(1402)-2-O)-methyltransferase	TOC7_RS12755	16S rRNA (cytidine(1402)-2-O)-methyltransferase	GO985_RS17990	16S rRNA (cytidine(1402)-2-O)-methyltransferase	THIX_RS07355	16S rRNA (cytidine(1402)-2-O)-methyltransferase
THI_RS07085	response regulator	TINT_RS06175	response regulator	BVH73_RS00310	response regulator	GO970_RS01895	response regulator	GO948_RS16695	response regulator	TOC7_RS01885	response regulator	GO985_RS10155	response regulator	THIX_RS00840	response regulator
THI_RS12065	NADH-quinone oxidoreductase subunit NuoH	TINT_RS11310	NADH-quinone oxidoreductase subunit NuoH	BVH73_RS12010	NADH-quinone oxidoreductase subunit NuoH	GO970_RS15295	NADH-quinone oxidoreductase subunit NuoH	GO948_RS03380	NADH-quinone oxidoreductase subunit NuoH	TOC7_RS15395	NADH-quinone oxidoreductase subunit NuoH	GO985_RS15400	NADH-quinone oxidoreductase subunit NuoH	THIX_RS09965	NADH-quinone oxidoreductase subunit NuoH
THI_RS13675	dTDP-4-dehydrorhamnose 3,5-epimerase	TINT_RS12845	dTDP-4-dehydrorhamnose 3,5-epimerase	BVH73_RS10645	dTDP-4-dehydrorhamnose 3,5-epimerase	GO970_RS05960	dTDP-4-dehydrorhamnose 3,5-epimerase	GO948_RS12640	dTDP-4-dehydrorhamnose 3,5-epimerase	TOC7_RS05960	dTDP-4-dehydrorhamnose 3,5-epimerase	GO985_RS06110	dTDP-4-dehydrorhamnose 3,5-epimerase	THIX_RS04045	dTDP-4-dehydrorhamnose 3,5-epimerase
THI_RS05500	undecaprenyl-diphosphate phosphatase	TINT_RS04760	undecaprenyl-diphosphate phosphatase	BVH73_RS12725	undecaprenyl-diphosphate phosphatase	GO970_RS04145	undecaprenyl-diphosphate phosphatase	GO948_RS14460	undecaprenyl-diphosphate phosphatase	TOC7_RS04120	undecaprenyl-diphosphate phosphatase	GO985_RS07915	undecaprenyl-diphosphate phosphatase	THIX_RS18535	undecaprenyl-diphosphate phosphatase
THI_RS08385	peptidyl-prolyl cis-trans isomerase	TINT_RS07205	peptidyl-prolyl cis-trans isomerase	BVH73_RS15215	peptidylprolyl isomerase	GO970_RS00750	peptidyl-prolyl cis-trans isomerase	GO948_RS17840	peptidyl-prolyl cis-trans isomerase	TOC7_RS00740	peptidyl-prolyl cis-trans isomerase	GO985_RS11300	peptidyl-prolyl cis-trans isomerase	THIX_RS13725	peptidylprolyl isomerase
THI_RS13560	response regulator	TINT_RS12730	response regulator	BVH73_RS10740	response regulator	GO970_RS05850	response regulator	GO948_RS12750	response regulator	TOC7_RS05850	response regulator	GO985_RS06220	response regulator	THIX_RS07255	response regulator
THI_RS13805	cytochrome c oxidase subunit 3	TINT_RS12975	cytochrome c oxidase subunit 3	BVH73_RS10515	cytochrome c oxidase subunit 3	GO970_RS06090	cytochrome c oxidase subunit 3	GO948_RS12510	cytochrome c oxidase subunit 3	TOC7_RS06090	cytochrome c oxidase subunit 3	GO985_RS05980	cytochrome c oxidase subunit 3	THIX_RS04630	cytochrome c oxidase subunit 3
THI_RS15875	30S ribosomal protein S7	TINT_RS14420	30S ribosomal protein S7	BVH73_RS06990	30S ribosomal protein S7	GO970_RS07530	30S ribosomal protein S7	GO948_RS11070	30S ribosomal protein S7	TOC7_RS07550	30S ribosomal protein S7	GO985_RS04535	30S ribosomal protein S7	THIX_RS20670	30S ribosomal protein S7
THI_RS00485	zinc metalloprotease HtpX	TINT_RS00455	zinc metalloprotease HtpX	BVH73_RS08995	zinc metalloprotease HtpX	GO970_RS09900	zinc metalloprotease HtpX	GO948_RS08740	zinc metalloprotease HtpX	TOC7_RS09910	zinc metalloprotease HtpX	GO985_RS02165	zinc metalloprotease HtpX	THIX_RS01475	zinc metalloprotease HtpX
THI_RS01065	KpsF/GutQ family sugar-phosphate isomerase	TINT_RS00960	KpsF/GutQ family sugar-phosphate isomerase	BVH73_RS09575	KpsF/GutQ family sugar-phosphate isomerase	GO970_RS10415	KpsF/GutQ family sugar-phosphate isomerase	GO948_RS08220	KpsF/GutQ family sugar-phosphate isomerase	TOC7_RS10445	KpsF/GutQ family sugar-phosphate isomerase	GO985_RS01645	KpsF/GutQ family sugar-phosphate isomerase	THIX_RS03090	KpsF/GutQ family sugar-phosphate isomerase
THI_RS01740	YggS family pyridoxal phosphate-dependent enzyme	TINT_RS01700	YggS family pyridoxal phosphate-dependent enzyme	BVH73_RS05850	YggS family pyridoxal phosphate-dependent enzyme	GO970_RS11280	YggS family pyridoxal phosphate-dependent enzyme	GO948_RS07350	YggS family pyridoxal phosphate-dependent enzyme	TOC7_RS11335	YggS family pyridoxal phosphate-dependent enzyme	GO985_RS00780	YggS family pyridoxal phosphate-dependent enzyme	THIX_RS05700	YggS family pyridoxal phosphate-dependent enzyme
THI_RS07135	hypothetical protein	TINT_RS06225	hypothetical protein	BVH73_RS14255	hypothetical protein	GO970_RS01845	hypothetical protein	GO948_RS16745	hypothetical protein	TOC7_RS01835	hypothetical protein	GO985_RS10205	hypothetical protein	THIX_RS09810	hypothetical protein
THI_RS07575	threonylcarbamoyl-AMP synthase	TINT_RS06675	threonylcarbamoyl-AMP synthase	BVH73_RS14640	threonylcarbamoyl-AMP synthase	GO970_RS01385	threonylcarbamoyl-AMP synthase	GO948_RS17205	threonylcarbamoyl-AMP synthase	TOC7_RS01375	threonylcarbamoyl-AMP synthase	GO985_RS10665	threonylcarbamoyl-AMP synthase	THIX_RS18730	threonylcarbamoyl-AMP synthase
